appearedTimeOfDay,appearedHour,terrainType,closeToWater,continent,weather,temperature,windSpeed,pressure,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m
morning,9,7,FALSE,America,Clear,16.8,3.31,1011.24,319.10748,FALSE,FALSE,TRUE,FALSE,3.249165,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.249165,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
evening,17,0,TRUE,America,PartlyCloudy,28.4,10.65,1020.07,0,FALSE,FALSE,FALSE,TRUE,0.340843,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.039344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,14,FALSE,America,Clear,25.6,3.57,1012.87,2431.2341,TRUE,TRUE,TRUE,FALSE,0.254794,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.051533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,13,TRUE,America,Clear,28.1,11.96,1019.75,511.28308,FALSE,TRUE,TRUE,FALSE,0.343751,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.180581,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,10,FALSE,America,PartlyCloudy,32.5,7.67,1012.82,458.58234,FALSE,TRUE,TRUE,FALSE,0.105305,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.111795,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,7,13,FALSE,America,MostlyCloudy,19.9,5.07,1021.83,1463.3706,TRUE,TRUE,TRUE,FALSE,0.576033,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.576033,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
afternoon,15,0,TRUE,Asia,Clear,27.5,10.3,1006.06,5206.375,TRUE,TRUE,TRUE,FALSE,0.591215,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.084118,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,18,8,FALSE,America,Clear,26.9,1.55,1023.02,426.5022,FALSE,TRUE,TRUE,FALSE,0.254243,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.034768,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,12,TRUE,Europe,Clear,17.4,10.91,1005.16,761.8856,FALSE,TRUE,TRUE,FALSE,0.182325,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0663,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,7,FALSE,America,Clear,19.2,4.21,1010.29,426.5022,FALSE,TRUE,TRUE,FALSE,0.124173,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.082437,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,17,13,TRUE,America,PartlyCloudy,30.6,7.23,1019,2810.7285,TRUE,TRUE,TRUE,FALSE,0.105368,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.134502,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,22,13,FALSE,America,HeavyRain,25.6,3.97,1011.6,849.44226,TRUE,TRUE,TRUE,FALSE,1.869945,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.869945,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,23,14,FALSE,America,Clear,22.9,6.07,1021.3,115.60913,FALSE,FALSE,FALSE,TRUE,0.864437,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.443562,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
evening,17,0,TRUE,America,PartlyCloudy,22.7,11.57,1022.73,0,FALSE,FALSE,FALSE,TRUE,0.139504,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.005417,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,14,13,FALSE,Europe,MostlyCloudy,26.3,3.03,1017.03,1055.8982,TRUE,TRUE,TRUE,FALSE,0.201901,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.108859,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,0,TRUE,America,Clear,25,7.88,1023.92,591.0899,FALSE,TRUE,TRUE,FALSE,0.207143,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.533834,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,7,0,TRUE,Pacific,Clear,30.4,3.1,1008,160.22284,FALSE,FALSE,FALSE,TRUE,2.106158,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.600044,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
morning,11,0,TRUE,Europe,MostlyCloudy,18.2,13.59,1013.5,0,FALSE,FALSE,FALSE,TRUE,4.932987,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.251986,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,5,13,FALSE,America,PartlyCloudy,17.2,9.72,1012.25,2521.0115,TRUE,TRUE,TRUE,FALSE,0.108969,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.076292,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,13,FALSE,Asia,Clear,32.3,6.97,1011.61,0,FALSE,FALSE,FALSE,TRUE,0.62901,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.186221,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,22,13,FALSE,America,PartlyCloudy,33,8.32,1013.27,819.19226,TRUE,TRUE,TRUE,FALSE,1.901805,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2.018922,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
evening,16,13,TRUE,Europe,PartlyCloudy,20.1,12.9,1015.7,6241.3076,TRUE,TRUE,TRUE,FALSE,0.22226,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.055974,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,13,TRUE,America,Clear,27.8,1.64,1014.69,1955.8636,TRUE,TRUE,TRUE,FALSE,0.107627,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.131403,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,12,TRUE,Europe,Clear,18.7,15.53,1010.7,761.8856,FALSE,TRUE,TRUE,FALSE,0.531111,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.31473,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
morning,7,13,TRUE,Europe,Drizzle,16.1,3.79,1015.07,1886.2122,TRUE,TRUE,TRUE,FALSE,0.138232,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.08167,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,9,13,FALSE,America,Clear,21.6,8.35,1020.76,10000,TRUE,TRUE,TRUE,FALSE,0.080524,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.021088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,8,FALSE,America,Clear,26.8,9.89,1019.59,38.953922,FALSE,FALSE,FALSE,TRUE,0.560984,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.288069,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,5,13,FALSE,America,Clear,23.3,5.05,1018.35,2810.7285,TRUE,TRUE,TRUE,FALSE,0.29166,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.017892,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,16,8,FALSE,America,Clear,23.7,3.39,1024.65,296.7843,FALSE,FALSE,TRUE,FALSE,3.934456,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.976884,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,5,13,FALSE,America,Clear,29,8.67,1001.81,880.8093,TRUE,TRUE,TRUE,FALSE,0.149774,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.032598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,13,TRUE,America,Clear,17.9,3.54,1009.61,708.5878,FALSE,TRUE,TRUE,FALSE,0.374382,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.163291,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,10,13,FALSE,America,Clear,19.4,8.05,1022.75,7758.25,TRUE,TRUE,TRUE,FALSE,0.402236,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.025951,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,18,0,TRUE,America,PartlyCloudy,28.4,10.65,1020.07,0,FALSE,FALSE,FALSE,TRUE,0.477802,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.149772,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,15,8,FALSE,America,Clear,22.3,8.26,1018.52,426.5022,FALSE,TRUE,TRUE,FALSE,1.239418,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.91934,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
afternoon,14,0,TRUE,Europe,PartlyCloudy,12.9,1.27,1005.68,442.25146,FALSE,TRUE,TRUE,FALSE,0.5782,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.140066,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,12,FALSE,Europe,Clear,17.2,14.71,1005.91,138.59012,FALSE,FALSE,FALSE,TRUE,0.596334,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.389016,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,5,7,FALSE,America,Clear,32.2,3,1002.2,7.085878,FALSE,FALSE,FALSE,TRUE,0.23936,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.264175,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
morning,7,7,FALSE,America,PartlyCloudy,34.4,10.93,1005,635.5498,FALSE,TRUE,TRUE,FALSE,0.639843,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.203305,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,10,13,FALSE,Europe,MostlyCloudy,24.5,8.25,1017.47,2261.157,TRUE,TRUE,TRUE,FALSE,0.41092,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.030059,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,13,FALSE,America,PartlyCloudy,36.4,17.44,1015.72,849.44226,TRUE,TRUE,TRUE,FALSE,0.711669,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.850499,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,3,13,FALSE,Asia,Clear,31,10.94,1007.2,6019.0444,TRUE,TRUE,TRUE,FALSE,0.52215,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.080673,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,22,10,FALSE,America,Clear,31.4,7.15,1012.47,296.7843,FALSE,FALSE,TRUE,FALSE,0.140945,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.033761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,0,TRUE,America,Clear,26.8,2.9,1017.78,0,FALSE,FALSE,FALSE,TRUE,3.512157,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.512157,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
night,23,13,FALSE,Europe,MostlyCloudy,16.6,5.64,1025.68,3133.7402,TRUE,TRUE,TRUE,FALSE,0.364907,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.019021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,7,FALSE,America,Clear,23.3,5.93,1003.59,635.5498,FALSE,TRUE,TRUE,FALSE,0.639843,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.203305,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,18,14,FALSE,America,Clear,25.6,6.65,1023.95,849.44226,TRUE,TRUE,TRUE,FALSE,0.045141,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05291,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,14,FALSE,America,Clear,27.2,6.3,1014.07,2431.2341,TRUE,TRUE,TRUE,FALSE,0.029189,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.016243,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,13,FALSE,America,Clear,15.5,4.73,1016.25,185.23222,FALSE,FALSE,FALSE,TRUE,0.391908,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.269135,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,Asia,Clear,32.2,7.32,1010.88,206.51929,FALSE,FALSE,TRUE,FALSE,0.387803,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.295093,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
evening,17,12,TRUE,Europe,MostlyCloudy,20.5,6.82,1023.59,1955.8636,TRUE,TRUE,TRUE,FALSE,1.012071,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.285138,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
morning,8,0,TRUE,Asia,MostlyCloudy,31.5,9.32,1009.86,0,FALSE,FALSE,FALSE,TRUE,0.462287,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.434888,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
evening,16,7,FALSE,America,Clear,29.7,5.56,1004.62,635.5498,FALSE,TRUE,TRUE,FALSE,0.702812,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.483247,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,4,12,FALSE,Europe,PartlyCloudy,20.3,4.62,1016.18,790.0195,FALSE,TRUE,TRUE,FALSE,0.503884,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.222303,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,11,13,FALSE,Asia,Clear,32.8,8,1008.29,5597.982,TRUE,TRUE,TRUE,FALSE,0.745461,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.745461,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,9,13,TRUE,America,Clear,15.7,2.4,1008.98,256.71356,FALSE,FALSE,TRUE,FALSE,0.214826,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.034244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,15,0,TRUE,Asia,Clear,24.9,8.21,1016.2,0,FALSE,FALSE,FALSE,TRUE,0.299771,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.076287,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,11,12,TRUE,Europe,Clear,22.7,13.34,1021.69,761.8856,FALSE,TRUE,TRUE,FALSE,0.370057,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.081885,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,13,FALSE,Asia,MostlyCloudy,32.7,7.24,1006.32,5597.982,TRUE,TRUE,TRUE,FALSE,0.267945,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.169407,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,14,FALSE,America,Clear,19.8,4.59,1023,96.438835,FALSE,FALSE,FALSE,TRUE,0.222663,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.193564,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,14,13,FALSE,America,Clear,5.6,11,1019.1,3756.671,TRUE,TRUE,TRUE,FALSE,0.347456,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.186968,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,0,TRUE,America,Clear,18.2,8.74,1021.15,0,FALSE,FALSE,FALSE,TRUE,0.232316,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.212948,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,2,13,FALSE,America,Clear,25.6,8.37,1010.01,3369.4502,TRUE,TRUE,TRUE,FALSE,0.943181,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.54602,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
afternoon,13,13,TRUE,Europe,Clear,18.5,15.24,1015.17,1886.2122,TRUE,TRUE,TRUE,FALSE,0.156672,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.084204,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,13,FALSE,America,Clear,27.8,6,1013.7,849.44226,TRUE,TRUE,TRUE,FALSE,1.382109,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.382109,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,0,14,FALSE,America,Clear,25.4,5.14,1022.5,96.438835,FALSE,FALSE,FALSE,TRUE,0.810979,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.219317,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,8,12,FALSE,Europe,PartlyCloudy,15.4,10.07,1025.42,107.52168,FALSE,FALSE,FALSE,TRUE,0.40942,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.40942,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,3,13,TRUE,America,Clear,24,7.68,1019.06,1312.533,TRUE,TRUE,TRUE,FALSE,0.191423,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.004807,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,13,FALSE,America,Clear,28,7.63,1012.49,2521.0115,TRUE,TRUE,TRUE,FALSE,0.207545,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.206021,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,14,FALSE,America,Clear,19.2,2.95,1019.99,426.5022,FALSE,TRUE,TRUE,FALSE,3.283208,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.736151,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,9,12,FALSE,Europe,Clear,18.7,7.29,1017.3,256.71356,FALSE,FALSE,TRUE,FALSE,0.144414,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.117272,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,7,12,FALSE,America,Overcast,7.1,7.97,1016.85,442.25146,FALSE,TRUE,TRUE,FALSE,0.907607,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.282502,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,3,0,TRUE,America,Clear,29.8,14.32,1017.15,0,FALSE,FALSE,FALSE,TRUE,0.016789,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.163649,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,11,0,TRUE,Europe,MostlyCloudy,18.2,13.59,1013.5,0,FALSE,FALSE,FALSE,TRUE,4.912595,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.236745,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,2,13,FALSE,America,Clear,27.1,6.33,1016.34,2521.0115,TRUE,TRUE,TRUE,FALSE,0.900811,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.311362,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,6,14,FALSE,America,Clear,26.7,3,1013.3,2431.2341,TRUE,TRUE,TRUE,FALSE,0.548968,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.137893,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,13,TRUE,America,Clear,23,6.87,1020.54,0,FALSE,FALSE,FALSE,TRUE,0.484617,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.064924,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,1,TRUE,Europe,MostlyCloudy,15.7,13.33,1018.82,166.13933,FALSE,FALSE,FALSE,TRUE,1.425117,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.52443,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,7,10,FALSE,America,Clear,15.1,3.37,1006.04,206.51929,FALSE,FALSE,TRUE,FALSE,0.338426,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.021567,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,FALSE,America,PartlyCloudy,24.2,7.83,1001.42,1691.79,TRUE,TRUE,TRUE,FALSE,0.3305,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.177116,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,14,12,FALSE,Europe,Clear,29.1,9.75,1017.45,475.51624,FALSE,TRUE,TRUE,FALSE,0.552951,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.231691,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,13,TRUE,Europe,Clear,19.5,4.85,1022.11,1886.2122,TRUE,TRUE,TRUE,FALSE,0.133233,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.077166,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,10,0,TRUE,Europe,Clear,16.4,18.04,1009.9,0,FALSE,FALSE,FALSE,TRUE,0.190698,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.310206,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,3,13,TRUE,America,Clear,19.1,14.35,1009.95,4188.391,TRUE,TRUE,TRUE,FALSE,0.136261,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.02588,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,America,Clear,29.1,3.91,1013.05,1955.8636,TRUE,TRUE,TRUE,FALSE,0.280248,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.008535,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,0,TRUE,America,Clear,21.7,13.34,1020.46,0,FALSE,FALSE,FALSE,TRUE,1.604307,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.186827,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,13,FALSE,America,Clear,20,5.01,1010.07,683.3539,FALSE,TRUE,TRUE,FALSE,0.726127,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.613165,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,6,0,TRUE,Asia,Clear,33,2.96,1011.03,1177.243,TRUE,TRUE,TRUE,FALSE,0.073168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.032659,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,12,TRUE,Europe,Overcast,20.8,4.9,1024.57,0,FALSE,FALSE,FALSE,TRUE,0.189915,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.168144,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,17,13,FALSE,Europe,Overcast,18.2,12.34,1011.27,1691.79,TRUE,TRUE,TRUE,FALSE,0.267019,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.042685,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,0,TRUE,America,Clear,25.8,3.29,1019.32,0,FALSE,FALSE,FALSE,TRUE,0.424098,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.123599,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,13,FALSE,America,Clear,37.8,7.9,1001.58,683.3539,FALSE,TRUE,TRUE,FALSE,0.491525,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.105901,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,21,12,FALSE,Europe,MostlyCloudy,19.3,5,1022.34,1631.5426,TRUE,TRUE,TRUE,FALSE,4.53228,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.53228,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
afternoon,12,0,TRUE,Europe,MostlyCloudy,18.2,13.59,1013.5,1691.79,TRUE,TRUE,TRUE,FALSE,4.907285,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.151419,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,1,14,FALSE,America,Clear,22,2.09,1021.37,40.392357,FALSE,FALSE,FALSE,TRUE,3.025703,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.618907,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
afternoon,13,1,TRUE,Europe,LightRain,16.4,18.65,1014.29,0,FALSE,FALSE,FALSE,TRUE,0.349124,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.037121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,13,TRUE,Europe,Breezy,17.8,21.21,1011.84,1886.2122,TRUE,TRUE,TRUE,FALSE,0.225464,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.114159,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,10,FALSE,America,Clear,27.4,6.83,1013.86,69.58565,FALSE,FALSE,FALSE,TRUE,1.137106,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.353752,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,5,14,FALSE,America,Clear,26.7,3,1013.3,2431.2341,TRUE,TRUE,TRUE,FALSE,0.254794,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.051533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,FALSE,America,Clear,27.2,14.91,1014.23,2521.0115,TRUE,TRUE,TRUE,FALSE,0.231526,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.078388,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,2,14,FALSE,America,Clear,20.2,6.29,1019.26,40.392357,FALSE,FALSE,FALSE,TRUE,2.927506,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.596839,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
afternoon,13,13,FALSE,Europe,Clear,18,9.79,1012.57,256.71356,FALSE,FALSE,TRUE,FALSE,0.949025,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.030058,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,America,Clear,26.6,5.03,1019.55,1955.8636,TRUE,TRUE,TRUE,FALSE,0.235977,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.127616,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,11,5,TRUE,Europe,MostlyCloudy,16.8,1.07,1008.5,43.430546,FALSE,FALSE,FALSE,TRUE,4.267708,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.551879,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,11,0,TRUE,Asia,Clear,28.6,5.24,1010.87,18.862122,FALSE,FALSE,FALSE,TRUE,305.563727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.570617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
morning,10,13,FALSE,America,Clear,26.1,5.65,1016.16,849.44226,TRUE,TRUE,TRUE,FALSE,1.769268,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.769268,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,6,7,FALSE,America,Clear,28.4,3.09,1004.03,570.0402,FALSE,TRUE,TRUE,FALSE,4.380072,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.369538,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,21,0,TRUE,America,Clear,16.6,6.21,1011.74,570.0402,FALSE,TRUE,TRUE,FALSE,0.197307,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.038629,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,22,12,FALSE,America,Clear,26.1,4.41,1022.72,149.01443,FALSE,FALSE,FALSE,TRUE,0.305665,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.69239,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
